50,3,1.5,0.6,1,1,2.37,1.09857e+06,780510
50,3,1.5,1.4,1.4,6,8.39,2.31492e+08,227
50,2.5,1.5,1,0.6,4,6.87,4.14509e+06,278
250,3,0.7,0.6,0.6,4,28.64,267,144
250,2,0.7,0.6,1.4,6,42.2,493047,178
50,2.5,1.5,1,1.4,6,1.82,2.55649e+06,1.96452e+06
250,2,1.5,1,0.6,1,12.79,13057,12604
50,2,1.5,0.6,1,1,0.94,16452,11722
50,3,1.5,1.4,1,2,1.39,1.89829e+06,198
50,3,1.5,1,1.4,6,1.9,3.69382e+08,2.29066e+07
50,2,1.5,1,1.4,4,6.78,507138,281
250,2.5,1.5,1.4,1.4,1,11.1,85770.5,81856.3
50,2,0.7,0.6,1.4,4,2.28,124084,225
250,2.5,1.5,0.6,0.6,1,2.82,43099.6,43099.6
50,2.5,1.5,1.4,1.4,6,1.9,2.84016e+07,5.58197e+06
50,2.5,1.5,1,1,2,3.64,429945,136321
250,3,0.7,0.6,0.6,6,41.66,1.62e+08,222
250,3,0.7,1.4,0.6,1,2.29,186664,186664
50,3,0.7,1.4,1.4,1,0.77,10459,5224
250,2,1.5,1.4,0.6,6,44.55,109673,244
250,2.5,0.7,1,0.6,4,29.86,1.00686e+06,174
50,3,1.5,1.4,1.4,6,3.13,2.2067e+08,283
50,2,0.7,1,1.4,6,7.64,249906,154
250,2.5,0.7,1.4,1,6,9.18,8.11041e+06,282
250,2.5,1.5,1,0.6,2,7.13,60627.6,175
50,2,1.5,1.4,1.4,6,3.46,330507,251
50,2,1.5,1,1.4,6,3.14,1.49894e+06,270
250,3,0.7,1,0.6,4,6.4,1.84e+07,180
250,2,0.7,1.4,1,6,43.22,583478,234
50,2,1.5,1,0.6,6,1.83,569498,77563
250,2.5,1.5,1.4,1.4,6,47.1,4.80013e+06,267
250,2,1.5,0.6,0.6,2,4.01,154,154
250,3,0.7,0.6,0.6,1,10.71,740833,237319
50,3,0.7,1,0.6,1,0.81,702524,562488
50,3,0.7,1,1.4,6,2.82,1.17649e+08,1.15005e+06
50,2,1.5,1,0.6,6,8.68,764801,690847
250,3,0.7,1.4,1,2,15.31,2.05808e+06,562488
250,2,0.7,1,1,6,15.28,579165,226
50,3,1.5,0.6,1,4,2.38,5.24511e+07,227
50,2.5,0.7,1,1,4,5.08,3.67452e+06,57455.6
250,3,0.7,0.6,1,1,10.47,186664,186664
50,2,1.5,1,1.4,1,2.18,12604,10872
50,2,0.7,1,1,4,1.18,54877,16969
50,2,0.7,1.4,1.4,2,1.17,49109,14464
50,3,0.7,1.4,1.4,1,0.78,1.11122e+06,665559
250,3,1.5,1,1.4,1,11.04,389394,186664
50,2,1.5,1,0.6,1,2.62,15442,13518
250,3,1.5,1.4,1,2,7.08,780510,167
50,3,0.7,1.4,1,4,5.3,4.06032e+07,2.0262e+06
50,2,1.5,1,0.6,2,1.39,30323,186
250,3,1.5,1.4,1.4,2,3.86,2.46528e+06,177
50,3,0.7,1.4,1,4,1.33,9.75674e+07,348
50,2,1.5,1.4,0.6,1,0.92,14949,13518
50,2.5,0.7,1,1,6,1.87,3.83855e+07,320
50,2.5,1.5,0.6,0.6,2,0.79,380401,380401
250,2.5,0.7,1,1,4,9.77,677947,102540
50,3,1.5,0.6,1.4,6,8.16,2.53012e+08,7.11186e+07
250,2.5,1.5,1.4,0.6,4,6.48,1.6207e+06,268
50,2,1.5,0.6,1,4,6.83,461200,274
250,2,1.5,0.6,1,6,15.38,471117,227
50,2.5,1.5,1,1,4,1.3,4.63968e+06,269
250,2,1.5,0.6,0.6,4,11.6,71401,264
50,3,1.5,1.4,1.4,4,2.32,2.86775e+07,223
250,2,0.7,1,1,6,15.28,579165,226
50,2.5,0.7,0.6,0.6,6,1.89,1.67221e+07,6.98882e+06
50,2.5,0.7,1,0.6,4,2.1,1.02414e+07,295331
250,2.5,1.5,1,0.6,4,12.82,191,185
250,3,0.7,1,0.6,1,3.99,186664,186664
250,2.5,1.5,0.6,1,6,16.01,3.72428e+06,276
250,2,1.5,0.6,0.6,1,4.94,12604,12604
50,3,0.7,0.6,1.4,6,7.4,1.9232e+08,7.81263e+06
50,3,0.7,1.4,0.6,4,1.29,7.78607e+07,1.65816e+07
50,2.5,0.7,0.6,1,6,3.23,1.76343e+07,288
50,2.5,1.5,1.4,1,6,8.41,3.05971e+07,269
250,2.5,1.5,1,1.4,2,3.73,181674,136
250,3,0.7,0.6,1,6,15.15,3.75597e+07,222
50,2.5,0.7,1.4,1,6,1.75,2.68476e+07,3.64441e+06
50,3,1.5,1,1.4,2,0.75,1.82621e+06,1.31411e+06
250,2,0.7,0.6,0.6,2,6.09,12604,117
50,2.5,0.7,1,1.4,6,1.8,8.73595e+06,610273
250,2,1.5,1,0.6,6,16.23,607463,273
250,2.5,0.7,1.4,1.4,2,3.49,137,137
50,2.5,1.5,1.4,0.6,6,2.04,4.4872e+06,4.4872e+06
250,2.5,1.5,0.6,0.6,4,38.98,231,231
50,2.5,0.7,1.4,1,4,5.59,1.46885e+06,134
250,3,0.7,1,1.4,4,5.94,1.45269e+07,130
250,3,1.5,1.4,1,4,12.06,2.0354e+07,203
250,2.5,1.5,1,1.4,2,6.97,141,141
250,2,1.5,1,1.4,4,33.48,49507,193
50,3,0.7,1,0.6,4,5.61,6.72775e+07,5.61983e+06
50,3,0.7,1.4,1,1,0.79,953378,821579
250,2,1.5,1.4,1,1,2.62,14464,13057
250,3,0.7,1.4,1.4,2,3.28,1.19171e+06,219530
250,2,0.7,0.6,1,2,16.98,139,122
250,3,1.5,0.6,1,6,43.92,3.05309e+07,276
250,2.5,0.7,1.4,0.6,2,16.76,212457,124
250,3,1.5,1.4,1,4,6.76,1.64849e+07,200
50,2.5,0.7,0.6,0.6,6,1.87,6.64435e+06,4.60266e+06
250,2,1.5,1.4,1,4,11.95,89919,199
50,2,0.7,0.6,1,2,1.44,67401,222
50,2,1.5,1.4,0.6,2,0.77,46015,188
50,2.5,0.7,0.6,1,1,0.78,106122,41678.5
50,2,0.7,1,1.4,4,2.31,367481,254272
50,2.5,1.5,1.4,1,6,8.41,3.05971e+07,269
50,3,0.7,1.4,0.6,2,3.46,1.09857e+06,129
50,2,1.5,1,0.6,2,0.77,292365,185
250,2,1.5,1,1,4,12.44,113068,227
250,2.5,1.5,1,1,6,44.79,2.53649e+06,268
250,3,1.5,0.6,1,1,4.67,702524,702524
250,3,0.7,1.4,1,4,11.09,2.6005e+07,212
50,2.5,1.5,1.4,1.4,2,3.25,339889,210
50,2,1.5,0.6,1,1,2.37,8887,8887
50,2.5,1.5,0.6,0.6,4,7.23,210,210
250,3,0.7,1.4,1,4,30.52,2.50399e+07,211
50,2,1.5,1,1.4,6,8.4,1.9054e+06,271
50,2.5,0.7,1,1,2,0.66,572382,107015
250,3,1.5,1,0.6,1,2.72,702524,702524
50,2.5,1.5,1.4,1,1,0.5,1.11122e+06,702524
50,2,0.7,0.6,1,4,2.01,542847,21393
50,3,1.5,1.4,0.6,1,2.39,740833,740833
50,2,1.5,1.4,1,6,3.74,223024,289
250,2.5,0.7,0.6,1.4,6,16.59,421,224
250,2,0.7,1.4,1,1,2.24,14949,12159
250,2,0.7,1,1.4,1,2.19,13057,12159
250,2,1.5,1,1,1,2.63,5224,5224
50,3,1.5,1.4,1,4,6.61,3.76795e+06,175
250,2,0.7,1,1.4,1,3.9,13057,12159
250,2,0.7,1.4,1.4,6,42.03,551457,206
50,2.5,1.5,1.4,1,6,9.67,1.09328e+07,261
50,3,0.7,1.4,1,4,1.95,2.63641e+07,500054
250,2,0.7,1,1.4,2,6.31,172,126
250,3,0.7,1.4,1,4,28.1,2.91602e+07,124
50,2.5,0.7,1.4,1,1,0.45,131140,116313
50,2,0.7,0.6,0.6,4,1.98,72999,6127
250,2.5,1.5,0.6,1.4,6,9.54,1.39211e+07,283
250,2.5,1.5,1.4,1.4,4,6.58,1.39768e+06,230
250,2,1.5,1.4,0.6,4,11.98,237,194
50,3,0.7,0.6,1.4,6,7.4,1.9232e+08,7.81263e+06
50,2.5,0.7,1,0.6,6,3.14,4.03827e+07,242
50,2.5,0.7,1,0.6,2,1.38,235,224
50,2.5,0.7,1.4,0.6,6,3.25,1.95299e+07,293
50,2.5,0.7,0.6,0.6,2,3.11,229057,89795
250,3,0.7,0.6,1.4,1,3.95,202653,202653
250,2.5,0.7,1.4,0.6,1,10.66,98178.6,35647.7
50,2.5,1.5,1.4,1,2,1.34,98178.6,35647.7
250,2,1.5,1,1.4,1,11.06,13057,12604
250,2,1.5,1,1,2,7.02,18027,167
50,3,0.7,1,1.4,1,2.14,780510,665559
250,2.5,0.7,1.4,1.4,4,5.93,927785,160
50,3,0.7,1.4,1.4,4,1.19,3.48292e+07,1.04864e+06
250,2.5,1.5,1,1.4,6,8.91,1.21005e+07,288
250,2,1.5,1.4,0.6,4,6.56,131229,273
50,2,0.7,1.4,1.4,2,1.16,28989,10872
50,2,1.5,1,0.6,4,1.24,111943,66307
250,3,0.7,1.4,1,4,5.95,1.64686e+07,2.40108e+06
250,2,1.5,1,0.6,2,3.86,10872,10872
250,3,0.7,1,0.6,1,2.34,702524,477091
250,2,1.5,1.4,1.4,1,4.15,12159,12159
250,2,1.5,0.6,0.6,2,21.06,11722,166
50,2.5,0.7,1.4,0.6,2,3.12,302206,98178.6
50,2.5,1.5,1.4,1,6,3.44,1.95965e+07,260
250,2.5,1.5,1.4,1,2,7.02,251134,134
250,2,1.5,0.6,1,6,8.93,223024,267
250,3,1.5,1,1.4,4,6.39,9.26121e+06,227
50,2.5,0.7,1.4,0.6,1,0.46,98178.6,98178.6
250,3,0.7,1.4,0.6,6,14.34,5.98022e+07,1.20312e+06
250,3,1.5,1,0.6,6,44.95,2.12599e+08,286
250,2,1.5,1,1.4,6,10.2,444787,287
250,2,1.5,1,1,1,2.63,5224,5224
50,3,1.5,1.4,1.4,1,0.85,702524,186664
50,3,0.7,1,1.4,4,6.15,7.51517e+07,235
50,3,0.7,0.6,1.4,6,7.44,2.70708e+08,1.55614e+06
50,2,0.7,1.4,1,6,1.68,202211,23797
250,3,0.7,1.4,0.6,4,10.56,5.12519e+07,1.09857e+06
50,2.5,1.5,1,0.6,6,1.81,3.69166e+07,1.53499e+07
250,3,0.7,1,1.4,6,13.85,3.86146e+07,953378
250,3,1.5,1,1.4,2,7.22,158,158
250,2.5,0.7,1,0.6,2,17.1,159,95
50,2.5,1.5,0.6,1,1,2.53,112230,78051.3
250,2,0.7,1,1.4,1,10.57,12604,12159
50,3,0.7,1.4,0.6,2,3.1,4.91309e+06,186664
250,2,0.7,1.4,1,2,17.2,191,132
250,2,0.7,1.4,1.4,6,8.86,728018,182
250,2,1.5,1,0.6,1,2.69,5224,5224
50,2.5,0.7,0.6,1,2,1.24,420407,127
250,2.5,1.5,0.6,0.6,2,7.53,152,152
50,2,1.5,1.4,1.4,6,3.1,687169,227
50,3,0.7,1.4,1,4,5.4,2.87564e+07,6.91212e+06
250,2.5,1.5,0.6,1,2,3.96,190725,201
250,2.5,1.5,0.6,1,1,11.81,102540,98178.6
50,3,1.5,0.6,0.6,2,0.79,1.71508e+06,156
250,2,0.7,1,0.6,4,10.9,103829,175
50,2,1.5,1,1.4,1,0.49,13987,5224
250,3,1.5,1.4,1.4,1,11.06,702524,186664
250,3,0.7,0.6,1.4,1,2.22,186664,186664
50,3,1.5,1.4,0.6,6,8.58,3.55571e+08,285
250,2.5,0.7,1,1,2,17.96,183792,123
50,2,0.7,0.6,1.4,4,2.03,223693,14949
250,2,1.5,1.4,1,6,9.01,397219,278
50,2,0.7,1.4,1.4,4,5.96,98757,212
50,2,0.7,0.6,0.6,2,3.09,38518,5224
50,2.5,0.7,1,1.4,4,1.24,3.82555e+06,214
50,2,0.7,1.4,1.4,2,0.72,148,128
50,3,1.5,1,1.4,4,6.92,3.72389e+07,198
50,2,1.5,1.4,1,4,6.82,176913,268
250,3,0.7,0.6,1.4,1,10.53,702524,665559
50,2,1.5,0.6,0.6,4,2.55,147327,315
250,2.5,0.7,0.6,0.6,6,42.79,1.20157e+07,237
250,3,1.5,0.6,1,4,12.06,1.03681e+07,259
250,2,1.5,1.4,1,4,6.72,124983,264
250,3,0.7,1.4,1,6,15.59,2.60752e+08,224
50,3,0.7,0.6,1,1,0.78,702524,186664
50,3,0.7,1,1.4,1,0.77,878141,740833
250,2.5,1.5,1,1,2,3.96,258765,194
50,2.5,1.5,1,1.4,6,3.32,1.24337e+07,304
250,2.5,0.7,1,0.6,4,10.74,194,134
250,2.5,1.5,0.6,1.4,4,12.76,360,266
250,3,1.5,1.4,1,2,3.75,1.16469e+06,172
250,2.5,0.7,1.4,1.4,2,17.28,188503,125
50,3,0.7,0.6,0.6,4,5.12,1.71736e+07,237319
250,2.5,0.7,0.6,0.6,6,9.18,3.60688e+06,273
50,2.5,0.7,1.4,1.4,4,5.5,4.05532e+06,128
250,2,0.7,0.6,1.4,4,27.75,92621,130
50,2.5,1.5,1.4,1,4,1.3,2.24163e+06,1.12089e+06
250,2.5,1.5,1.4,0.6,4,6.48,1.6207e+06,268
50,2,1.5,1,1.4,2,3.29,11722,259
50,2.5,0.7,1.4,0.6,1,0.8,98178.6,79865.9
250,2,1.5,0.6,0.6,1,13.21,13057,13057
250,2,1.5,1,0.6,1,4.74,13057,12159
250,2.5,1.5,0.6,1,2,20.55,150,150
50,2.5,0.7,0.6,1,6,8.39,1.83513e+07,258
250,2.5,0.7,0.6,1,6,8.84,5.35972e+06,251
250,2,0.7,1.4,1.4,6,15.67,548141,193
250,2.5,0.7,1,0.6,6,15.83,1.57012e+07,228
250,2,0.7,0.6,1.4,4,27.9,114417,118
50,2.5,1.5,1,1,1,0.52,629914,629914
50,2,0.7,1.4,0.6,1,0.79,13878,12159
250,3,1.5,1.4,1,1,4.33,740833,702524
250,2.5,0.7,0.6,1,2,6.14,107015,123
50,2,0.7,1.4,1.4,4,2.18,204,188
250,2.5,1.5,1,1.4,2,7.15,178,171
250,3,1.5,1.4,1.4,2,18.91,155,146
50,3,0.7,0.6,1,4,1.24,3.79899e+07,194
50,2,0.7,1.4,0.6,6,1.75,1.16884e+06,107752
50,2,0.7,1,1,6,3.16,2.23841e+06,256
250,3,0.7,1.4,1.4,6,42.24,1.65381e+08,223
50,2,0.7,0.6,0.6,4,5.85,393427,163
50,2.5,1.5,1.4,1,1,0.85,111606,89795
50,3,1.5,1.4,0.6,2,4.07,1.2578e+06,224
50,2.5,1.5,1.4,0.6,1,0.52,102540,102540
50,3,0.7,1,1,2,3.6,237,148
50,2.5,1.5,1.4,1,4,6.86,4.07276e+06,257
250,3,0.7,0.6,1,1,2.27,740833,665559
50,2.5,1.5,0.6,1.4,2,1.27,90917.8,31144
50,2.5,0.7,1.4,1,6,1.86,2.98997e+07,3.05306e+06
250,2,0.7,0.6,1.4,6,42.09,545173,224
250,2.5,0.7,1,1,2,17.96,183792,123
250,2,0.7,1.4,1,6,8.86,618067,167
50,3,1.5,1,1,6,1.78,2.70051e+08,6.87192e+07
250,2,0.7,1.4,1,2,6.29,17494,111
250,2,0.7,1,1.4,1,2.22,12604,12159
250,2,0.7,0.6,1.4,6,42.09,545173,224
250,2,1.5,1,1.4,2,7.05,183,176
250,2,1.5,1.4,1.4,2,3.73,26208,153
250,2,1.5,1,1.4,6,15.66,1.10202e+06,276
250,3,0.7,0.6,1.4,2,17.84,183,148
250,3,1.5,1.4,0.6,4,34.46,7.6045e+06,194
50,2.5,1.5,0.6,0.6,1,2.71,57455.6,57455.6
250,2.5,1.5,0.6,0.6,4,6.78,578520,578520
50,3,0.7,1,0.6,2,3.14,1.55614e+06,702524
50,2,1.5,0.6,0.6,6,8.26,544685,227
50,2.5,0.7,0.6,1.4,1,0.46,31144,31144
250,2.5,1.5,0.6,1.4,6,17.76,2.20396e+06,206
50,2,0.7,1.4,1,6,7.23,782443,36964
250,3,0.7,0.6,1.4,4,10.44,1.7908e+07,147
50,3,0.7,1,0.6,2,1.17,1.55614e+06,318075
50,3,1.5,1,0.6,1,0.52,1.00026e+06,740833
50,2.5,0.7,1.4,1,2,0.68,328049,102540
250,3,1.5,0.6,1,2,20.28,139,139
50,3,1.5,1,1.4,4,2.43,4.84105e+07,215
50,2.5,0.7,1.4,1.4,4,1.16,1.04829e+06,169980
250,2.5,0.7,0.6,1,1,3.91,102540,31144
50,2,1.5,1.4,1,2,1.34,10054,10054
50,2.5,0.7,1,0.6,6,9.06,7.63301e+06,323
50,2.5,0.7,1,0.6,1,0.46,442420,186664
250,2.5,0.7,1,1.4,6,16.04,1.40915e+07,235
250,2.5,1.5,1.4,1,4,6.58,1.62614e+06,267
50,2.5,1.5,0.6,1,6,1.84,3.97676e+07,1.26556e+07
50,2,0.7,0.6,1,2,1.15,26208,12159
250,2.5,1.5,1.4,0.6,2,7.22,173,153
250,3,0.7,1.4,0.6,2,16.99,202,122
250,2,0.7,1.4,1.4,4,10.52,171541,140
50,2,0.7,1,0.6,2,0.72,37531,16969
250,2.5,1.5,0.6,1,2,3.91,232565,189
50,2.5,1.5,1.4,1.4,4,1.32,5.48756e+06,215
250,3,1.5,0.6,1.4,4,6.48,9.57354e+06,270
250,2.5,0.7,1.4,0.6,2,3.56,277440,144
50,2.5,0.7,1,0.6,6,8.33,5.24341e+06,234
250,2,1.5,0.6,1.4,2,3.91,136,136
50,2,0.7,1,0.6,4,1.27,653285,102564
250,2.5,1.5,1.4,0.6,6,50.46,5.20109e+06,277
50,2,0.7,1.4,0.6,2,1.18,18568,13518
250,2.5,0.7,1.4,1,6,42.67,1.08156e+07,230
250,2.5,0.7,1.4,1.4,2,6.63,215012,136
250,2,0.7,1,1,2,5.82,28989,13057
50,3,0.7,0.6,1,2,1.22,4.56347e+06,130
250,3,1.5,0.6,1,1,4.52,186664,186664
250,2.5,0.7,0.6,1.4,6,37.46,5.75324e+06,208188
250,2.5,1.5,0.6,1.4,1,11.7,31144,31144
250,2,1.5,1,1.4,2,20.19,21393,166
50,2,0.7,1,0.6,4,5.32,599137,20239
250,2,0.7,1,0.6,6,15.95,671079,329
250,2,1.5,0.6,0.6,2,3.97,157,157
50,2,1.5,1.4,1.4,4,5.76,45907,188
50,3,1.5,1,1,2,0.76,1.81592e+06,199
250,2,0.7,1.4,1,4,28.16,118512,132
50,2.5,1.5,1,0.6,4,6.35,4.23564e+06,261
50,2.5,0.7,1.4,1,1,0.77,89795,31144
250,2.5,1.5,1,0.6,2,20.52,133754,177
50,2.5,1.5,1,1.4,4,6.66,1.7647e+06,198
250,2,0.7,0.6,1.4,4,6.4,138782,258
250,2.5,0.7,1,1.4,4,25.85,724749,131140
50,3,0.7,1.4,1,1,2.1,279978,186664
250,2.5,0.7,1.4,1.4,4,11.38,266,247
50,2,1.5,1,1,6,3.24,2.61064e+06,79807
50,2.5,1.5,1,1.4,6,3.32,1.24337e+07,304
250,2,1.5,1.4,1.4,6,15.37,313884,224
250,3,1.5,1.4,1.4,4,11.54,6.4096e+06,226
250,2,1.5,1.4,1.4,4,11.72,86587,201
250,2,0.7,0.6,0.6,6,9.06,629433,233
50,3,0.7,1.4,1,2,3.06,3.07209e+06,186664
50,2.5,1.5,1,1.4,2,3.61,111606,191
250,2.5,0.7,1,0.6,6,41.64,1.03475e+07,209
250,3,1.5,0.6,1.4,1,11.34,780510,740833
50,3,0.7,1,1.4,6,1.92,7.19913e+08,7.62368e+07
50,2.5,0.7,1,1,6,7.28,8.62023e+06,370773
250,2,1.5,1,1.4,2,18.13,23193,162
250,3,0.7,0.6,0.6,4,6.26,1.25774e+07,3.4296e+06
250,2,1.5,0.6,1.4,1,4.47,13057,13057
250,3,0.7,1.4,0.6,1,2.29,186664,186664
50,2,1.5,0.6,1,6,3.23,1.66088e+06,267
50,2.5,1.5,1.4,0.6,4,6.9,2.23164e+06,265
250,3,1.5,1,1,6,8.73,5.46079e+07,227
50,2,1.5,1,0.6,6,1.9,227063,227063
50,2,1.5,1.4,1.4,2,4.19,52127,258
250,3,1.5,1,1.4,6,9.17,1.40362e+08,289
250,2.5,0.7,1.4,1,1,4.05,57455.6,54385.5
50,2,1.5,1.4,1.4,4,6.71,496265,267
250,3,0.7,1,1,6,8.88,8.48548e+07,246
250,2,1.5,1,0.6,4,12.75,131578,214
50,2,1.5,0.6,0.6,2,4.23,27643,195
50,2.5,0.7,0.6,1,1,0.46,186664,186664
50,3,1.5,1,1,1,2.29,864064,740833
50,3,0.7,0.6,1,2,3.47,4.14902e+06,128
250,3,1.5,1.4,0.6,6,43.58,8.36545e+07,268
50,3,1.5,1,0.6,6,1.8,4.99506e+08,2.54125e+07
250,2,0.7,0.6,1.4,1,2.2,6444,5224
250,3,1.5,0.6,1.4,4,34.11,1.60789e+07,265
50,2,1.5,1.4,1,1,0.51,16883,13057
250,2.5,0.7,1.4,0.6,4,10.91,1.35514e+06,141
50,2.5,1.5,1,1.4,2,3.81,243640,162
250,3,1.5,0.6,1,1,2.66,702524,702524
250,2.5,1.5,0.6,0.6,6,9.04,1.3491e+07,282
50,3,0.7,1,0.6,1,2.16,907989,702524
50,2.5,0.7,1,0.6,2,0.71,260216,181674
250,2,1.5,0.6,1.4,1,4.45,5224,5224
250,2,1.5,1,0.6,2,3.94,21982,263
50,2,0.7,0.6,1.4,6,1.76,836767,84635
250,2.5,1.5,0.6,0.6,1,13.4,98178.6,98178.6
50,2,0.7,0.6,0.6,6,1.83,223287,131387
250,3,0.7,0.6,1.4,6,39.05,1.29673e+07,121
250,2,1.5,0.6,1,6,15.38,471117,227
250,2,1.5,1.4,0.6,1,12.11,11722,10872
250,2,1.5,1,1.4,4,11.51,62629,193
250,2.5,1.5,0.6,0.6,6,16.04,592259,226
50,2.5,1.5,0.6,1.4,2,4.11,578520,183
50,2.5,0.7,1,0.6,1,0.48,102540,98178.6
50,2.5,0.7,0.6,1.4,4,2.01,1.65356e+06,70764.7
250,2.5,1.5,1.4,1.4,2,3.84,212457,175
250,2,1.5,1.4,0.6,4,32.46,129784,227
250,2.5,0.7,0.6,0.6,2,3.5,182201,188
50,3,1.5,1,0.6,6,8.23,1.57464e+08,227
250,3,1.5,0.6,0.6,1,4.92,821579,740833
250,3,0.7,1.4,1.4,4,6.17,3.0143e+07,142
250,3,1.5,0.6,0.6,4,36.77,1.92081e+07,272
250,3,0.7,0.6,0.6,6,40.67,378,181
250,2.5,1.5,1,1,4,6.67,370773,255
250,3,1.5,1.4,1,4,33.4,4.0001e+06,187
50,2.5,1.5,1.4,0.6,6,8.64,3.23753e+07,284
250,2,1.5,1,1,4,11.73,230569,264
250,2,1.5,1.4,1.4,2,6.93,18065,177
50,2,0.7,1.4,1,1,2.13,18027,6887
250,2.5,0.7,1.4,0.6,1,2.3,31144,31144
250,2,1.5,1,1,6,45.15,977061,311647
250,2,0.7,1,0.6,4,10.51,118739,137
50,2.5,0.7,1.4,0.6,4,2.05,800108,111606
250,2.5,0.7,1,0.6,1,3.98,63902.3,31144
250,3,0.7,0.6,1,6,9.18,349,277
50,2,1.5,1,1.4,6,1.95,579165,353137
50,3,0.7,1.4,1,2,0.65,1.43172e+06,442420
250,3,0.7,0.6,0.6,1,2.36,821579,702524
250,3,1.5,1.4,0.6,2,3.88,134,134
250,2.5,1.5,0.6,1.4,1,4.27,98178.6,93930.7
250,2.5,1.5,1,1,6,19.56,6.28778e+06,2.32812e+06
250,3,1.5,1,0.6,6,16.77,1.47484e+08,286
250,2,0.7,1.4,1,4,5.96,67734,146
50,2,1.5,1,0.6,1,2.49,13987,12159
50,3,0.7,0.6,1,2,0.74,186,160
50,2,1.5,1,0.6,6,1.9,227063,227063
50,2,1.5,1,0.6,2,3.95,23879,13518
50,2,0.7,1.4,1.4,1,2.12,9657,5224
250,3,1.5,1,0.6,2,20.53,256044,166
250,3,1.5,1,0.6,4,36.5,2.37191e+07,236
50,3,1.5,1.4,0.6,4,6.86,7.30022e+07,262
50,2,1.5,1,1.4,1,0.51,17494,13987
250,2,0.7,0.6,0.6,2,3.41,21195,14464
50,3,0.7,1,1,6,8.12,1.77475e+08,4.49579e+07
50,2,1.5,1.4,0.6,1,2.49,15943,13518
50,3,1.5,1,1,1,0.51,1.50389e+06,780510
50,2.5,1.5,0.6,0.6,1,2.7,107015,98178.6
250,2.5,1.5,1,0.6,1,12.83,31144,31144
50,2,0.7,0.6,1.4,2,0.69,14949,145
250,2,0.7,1.4,0.6,1,4.05,13057,8514
50,2,1.5,1,1.4,4,6.29,207768,259
250,2,1.5,0.6,0.6,4,6.35,218,218
250,3,0.7,1,0.6,1,10.62,702524,389394
50,2.5,0.7,1,0.6,4,2.1,1.02414e+07,295331
50,3,0.7,1.4,0.6,6,3.03,4.99489e+07,175
250,3,1.5,1.4,1.4,2,6.94,183,167
250,3,1.5,1,0.6,2,20.73,1.66836e+06,181
50,3,0.7,1.4,1.4,6,2.88,2.85513e+08,256044
50,3,0.7,1,1,6,3.13,3.87283e+08,263
250,3,0.7,0.6,1,6,9.18,349,277
50,3,1.5,1,0.6,6,9.65,1.54796e+08,306
50,3,1.5,0.6,1.4,4,6.62,6.65376e+07,274
250,3,1.5,1.4,0.6,1,11.95,740833,702524
250,2,0.7,0.6,0.6,4,28.32,153305,142
250,2,1.5,1,0.6,6,8.96,223024,67341
50,3,1.5,1,0.6,2,0.78,2.7232e+06,2.7232e+06
50,2.5,1.5,0.6,0.6,6,9.15,336,276
250,3,1.5,0.6,1.4,2,20.72,168,168
50,3,0.7,1.4,1,1,0.78,911305,629914
250,3,1.5,0.6,1.4,4,11.98,9.07937e+06,267
250,2,1.5,1.4,0.6,6,16.44,217393,286
250,2,1.5,0.6,1,2,3.92,189,185
250,3,0.7,0.6,1.4,4,10.44,1.7908e+07,147
250,2,0.7,1,1.4,2,6.31,172,126
250,3,0.7,0.6,1.4,4,11.33,1.2583e+07,228
50,2,0.7,1,1,6,8.33,921037,217393
50,2.5,1.5,1.4,1.4,1,0.83,63902.3,63902.3
50,2.5,1.5,1,0.6,2,4.36,313897,194
50,2.5,1.5,1.4,1,1,0.51,102540,102540
50,2.5,0.7,1.4,1.4,6,3.08,2.31114e+07,5.29733e+06
50,2.5,0.7,0.6,1.4,1,0.79,31144,31144
50,2,1.5,1,0.6,2,0.78,15442,191
250,2,0.7,1,1.4,2,3.48,25047,133
50,3,1.5,1,1.4,6,1.9,3.69382e+08,2.29066e+07
50,2.5,0.7,0.6,0.6,4,6.42,2.75567e+06,219
250,2,1.5,1.4,1.4,4,6.61,31777,167
50,3,0.7,0.6,0.6,6,8.73,5.73053e+08,1.2891e+08
50,2,1.5,0.6,1.4,1,0.49,15442,15442
50,3,0.7,1.4,1.4,6,7.99,2.0788e+08,221
250,2.5,1.5,0.6,1,2,3.91,232565,189
50,2,0.7,1.4,1,1,0.81,10872,5224
250,3,0.7,1.4,0.6,1,10.66,780510,296639
250,2,0.7,0.6,1,6,15.56,396557,232
250,2.5,0.7,1.4,0.6,1,2.33,98178.6,89795
50,2.5,1.5,1.4,1.4,4,6.44,3.50676e+06,200
50,2.5,0.7,0.6,1,6,1.72,2.2047e+06,210
50,2.5,1.5,0.6,0.6,6,2.99,1.54592e+07,404
250,2,0.7,1.4,1,1,2.28,7818,5224
50,2,0.7,0.6,1.4,4,1.22,323360,37937
50,2,1.5,1,1.4,6,8.98,1.51815e+06,344
50,3,0.7,1.4,1.4,6,3.37,3.82728e+08,330
250,2,0.7,1.4,0.6,4,28.54,291,113
250,3,0.7,0.6,1,2,16.97,187,123
50,2.5,1.5,1.4,1,4,1.33,1.9224e+06,261
50,2,0.7,1,1.4,6,7.64,249906,154
50,3,0.7,1.4,1.4,2,3.06,1.90669e+06,740833
50,3,0.7,1.4,1,4,5.18,5.66902e+07,1.55614e+06
250,2.5,1.5,0.6,1,4,38.17,241,195
